id,source,AG98_wtpct,AG22_wtpct,AG23_wtpct,SodaF_wtpct,PotashF_wtpct,Crushing_wtpct,ETP_wtpct,NaSil_wtpct,MOR_MPa,WA_pct,Shrinkage_pct,press_bar,dryer_time_min,kiln_time_min,kiln_temp_C,calorific_NG_Kcal_Nm3,dryer_temp_C,gas_Nm3_per_m2,green_length_mm,green_width_mm,green_thickness_mm,green_weight_g,fired_length_mm,fired_weight_g,cost_Tk_per_kg,CO2_kg_per_kg
11,synthetic,17.433291654190803,3.2360604915317817,14.689132274874915,39.80394288444091,19.00209636663253,2.7102341015854305,2.293673229401083,0.8315689973425522,59.61631182209502,0.8693343702943461,10.784557082550972,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.431863281465467,0.0972035913421317
12,synthetic,17.60336201235769,3.15836719045757,10.108060399401651,41.793615629225414,20.784043469360505,3.34424115775965,2.1542739978984717,1.0540361435390495,41.854782199999995,1.0455399570292891,10.18,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.455427636429823,0.09732489647507392
13,synthetic,19.58005922568804,2.8453209863423212,10.187062780880899,41.726186106044736,18.883967285740383,2.5563834257936584,2.9127687174456547,1.3082514720643017,51.79874612278262,0.9352242735901717,11.173415657755811,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.5069866165252055,0.09730534462044668
14,synthetic,15.224553096961644,3.152645590004557,14.961877820279184,37.92295222012056,21.241740863784397,3.1229120291854238,2.979871739966377,1.393446639697863,54.78756674362848,0.5666708536052156,10.632027817782472,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.394449530560518,0.10075811842998161
15,synthetic,17.594291801932243,2.9738935777461895,13.86006216055494,40.02893407806504,19.63162884217433,2.560486593310565,2.103913334867667,1.246789611349026,54.16586669685417,0.8346487281296123,10.539807595823326,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.51919253068292,0.09676254582739142
16,synthetic,17.996913957604217,3.8118430612561967,10.982173328572866,42.800946430034884,17.172265710300664,3.1661072573617663,3.0690090686670644,1.0007411862023423,47.87264428282007,0.8007503430558846,11.23258546939721,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.450529058900286,0.10024133063239742
17,synthetic,18.471312178214433,3.3716749138313533,10.998878258300287,40.01221211608998,20.62887168327584,3.0731106944237023,2.812882404307096,0.6310577515573133,49.97774063408137,1.1176556597033074,10.524876302959791,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.32933165400819,0.09705115128382448
18,synthetic,17.095571596581518,3.9493478682147725,12.980212766171864,37.4382806334479,21.53116255120148,3.206541373419456,2.5141197617108206,1.2847634492521873,55.024336444981444,0.7378064197100391,10.776985898579307,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.401569012398646,0.1003622152238943
19,synthetic,15.089183919884938,2.6637159951486025,14.147143074413682,41.483413908968025,20.577719618276134,2.3489611129496506,2.5838465496589587,1.1060158207000108,47.5868791607816,0.9836290501484731,10.18,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.494697953378745,0.09385285152578712
20,synthetic,19.338694768880057,3.4046607360080885,12.062857846368402,40.851060455442614,17.61928830385028,2.638823129560265,2.7171241281379714,1.3674906317523248,56.42204775637537,0.7050833512718222,11.824575378201368,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.525926936622639,0.09957676031550693
21,synthetic,17.269484410381498,2.871759344427037,11.183311814987906,42.54612657856886,20.222099961704124,3.2248531451358655,2.1158058878395374,0.5665588569551782,41.854782199999995,1.3574000000000002,10.18,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.401645912464033,0.09524498242186143
22,synthetic,17.97216831878226,2.7192598662890473,14.123320952281706,42.11850100325028,17.17234271746852,2.215807899456714,3.0130675197361954,0.6655317227352782,58.763439994797004,0.9532363120944457,11.482194388283125,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.439015014094097,0.0953252900631203
23,synthetic,17.955719080554857,3.52107179019926,11.96815228416014,42.25869274760778,17.225937678664344,2.7567893555333454,2.9625054364580694,1.351131626822206,54.37325554838626,0.7388870835181864,11.669631621179686,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.529625946255076,0.09966971861951893
24,synthetic,16.86807069229786,3.285629423076456,10.50835951451858,42.80934849638978,20.834209876519918,2.0779427996976563,3.0173260559198685,0.5991131415798755,41.854782199999995,1.3574000000000002,10.275644470296744,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.430181857449555,0.0902952088429253
25,synthetic,15.672761042065735,3.304102053921456,12.571114350952072,41.19165677886506,21.003005008857905,2.694199048390274,2.4235984457103887,1.13956327123711,41.93712384597452,1.102439451197087,10.18,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.486609927743628,0.09514969404901025
26,synthetic,16.637477822062728,3.0691961195903934,13.428716727279728,42.37429386920308,17.078135321998996,3.423286890073011,3.0079828214919955,0.9809104283000786,55.48532114975824,0.9185740715480284,10.9536331447572,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.417308366358683,0.10170873104297126
27,synthetic,16.641806025023445,3.303152184745005,14.242802443868122,39.318628087582155,19.568111383920716,3.2065877419206164,2.585994503672314,1.1329176292676206,54.408999884169866,0.7361129742762941,10.881800044526088,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.413737630657051,0.10052387406410085
28,synthetic,16.44077807091231,3.602339743465436,11.012022965628592,42.53050085420172,19.863586901729487,3.291078602488841,2.1453131210316982,1.1143797405419198,41.854782199999995,1.0746535616344617,10.18,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.4974258765793005,0.09761883633888245
29,synthetic,15.475478741149672,3.5885734424071405,10.4224660941176,42.40013862177941,21.551578758904384,2.2061118950567034,3.054768270499989,1.3008841760850967,41.854782199999995,1.2713089778090045,10.227492516818426,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.525121360860285,0.09264867809383102
30,synthetic,17.96841002233177,3.67393615694432,13.97557419491543,37.135682472869846,21.62218943972131,2.380075030758781,2.64908348489414,0.5950491975644012,61.28874896320504,1.0479248228073923,11.11879577590162,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.326703275614933,0.09477136066254009
31,synthetic,18.080828500120607,2.7569369561391834,12.824753057362209,40.79267181559819,19.00701359823695,2.698977729471841,2.574894953064435,1.263923390006588,55.61539091129258,0.7742523994753596,11.138905258139781,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.495022578665173,0.09802780417107936
32,synthetic,18.996223582560333,3.2382298233631435,12.997967207613062,38.35280241948018,21.51865364983071,2.1796003827516843,2.1288139224901217,0.5877090119107684,54.42400581612705,1.1909201629014539,10.612433896593554,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.392989036164746,0.09242190677839032
33,synthetic,18.28931642520264,3.127912451185569,13.871607080709216,38.26135216308173,19.69861989316015,2.5004566374923574,2.988203202097689,1.2625321470706523,64.26763603358943,0.703297544242773,11.82438289101451,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.43197381677897,0.09881081672850528
34,synthetic,16.91659911388705,3.594528563016067,12.7649653262645,38.59680885408124,21.552979907869236,3.1704522408640883,2.5273065205369942,0.8763594734808262,51.13972157070053,0.8700380883395612,10.27259800694756,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.353193167926467,0.09806789387414358
35,synthetic,19.93315772462161,3.576640354005465,14.755973300019207,39.306375111322815,15.829350040519289,3.275800518786174,2.700781272390328,0.6219216783351126,74.249089145,0.6895153638119783,11.650627936739333,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.347582993267008,0.10318017859069381
36,synthetic,17.211570635339466,2.9528910871637373,14.592209477577772,38.13244978747518,20.46905824802061,2.165882616494166,3.0967381236213303,1.3792000243077451,67.81750761288922,0.7656946701975136,11.607643856919818,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.456927928409122,0.09708022821763712
37,synthetic,16.419542189320197,3.7553448694914073,10.532097659356914,40.99517682025319,21.99373311331967,2.9985271041598054,2.7151375171146768,0.5904407269841327,41.854782199999995,1.3574000000000002,10.18,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.349105428434519,0.09435825691225788
38,synthetic,15.917666144401595,3.9700407693312885,12.29280321229245,41.1015260028036,20.488566638389855,2.954612513161665,2.629654464954501,0.6451302546650497,43.4217626476254,1.18314526939877,10.18,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.384161256044104,0.09565715016278663
39,synthetic,19.730122267790478,2.952013948772077,12.890086079037712,37.87240351882318,19.898431612123463,2.973849732867963,3.0346538506650704,0.648438989920058,63.47284115527748,0.8561196071462192,11.503165829993137,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.28284203650013,0.0992595931442662
40,synthetic,17.13951606840675,3.4164813205549427,13.173145587091316,42.44730845592929,17.88267627609899,2.6131746641430458,2.239391379366658,1.0883062484090082,49.027481329899956,0.8164174992096331,10.816485329445976,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.545114015382488,0.09659314180791322
41,synthetic,18.51001090555186,3.471922723301815,13.262165282605158,40.825776675654396,17.213499062768303,3.181148332978931,2.604058821959647,0.9314181951798901,60.330755447378046,0.7916483335036699,11.340730386094505,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.428724547030767,0.10103381381468805
42,synthetic,18.130062404705285,3.0409860016753814,12.56369622303379,38.76191537891663,20.15693981937554,3.3296043300855613,3.0131629170247107,1.003632925183099,57.3276774867001,0.8420302030508127,10.969251438051174,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.334348900310727,0.10100888275395674
43,synthetic,17.601375573702846,3.6998056161457544,11.572253458721006,40.82417480139704,20.86167653641548,2.7412124697761353,2.1274423967687954,0.5720591470729437,41.854782199999995,1.2026457614682238,10.186306893784938,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.409510564701633,0.09372632673540231
44,synthetic,16.824596805391263,3.9376437713514587,14.977322362918185,37.42742263640912,20.4047342394821,2.4664422648811493,2.7564315540827016,1.2054063654840128,60.91204395302826,0.7665869506361854,11.318926478724556,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.432223311541899,0.09814431420022954
45,synthetic,15.42057667278441,2.8655011810835704,14.217941923812706,41.05900914384267,19.463120903349214,2.9737235752014115,2.7372235808864906,1.2629030190395292,51.47524228629027,0.8014145481624866,10.268155777668897,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.4689760930544855,0.09880612146242132
46,synthetic,19.260077584405845,3.2571872243552473,14.54776121935675,37.17622810619056,19.109867583758863,3.2754114482505825,2.3746498751506766,0.9988169585314852,70.42193814171478,0.6539502355971752,10.997273892452323,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.3629484735811275,0.10228090193104493
47,synthetic,17.65705520502289,2.657469573844106,11.992762533507703,40.29098774292619,21.421363707861733,2.9462483605471137,2.195257240680664,0.838855635609605,47.65562814028178,1.2078752381004239,10.18,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.4055667436405335,0.09539637945821106
48,synthetic,16.39011053300407,3.554550198548339,13.168848865346314,38.29662318164195,21.872641632797748,2.930536564487066,2.525256460990506,1.2614325631840075,52.581766091556496,0.8658287467063172,10.582537007920513,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.424885120110102,0.09804458644097257
49,synthetic,17.200443497636844,3.329655703616913,13.270512047411785,37.38301124477342,21.788705816938986,3.476867122147437,2.3170510700366957,1.2337534974379163,58.95295468675695,0.8533939672434424,10.196202441403718,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.376620965863143,0.10100598057455346
50,synthetic,17.324867280968267,3.9668754686107603,12.0578800109703,40.05430560892585,20.55577505391981,2.1272289084677483,2.6110078811515405,1.3020597869857242,50.55374555807534,0.9528560427467933,10.898513084436386,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.529841656921638,0.09457213864200098
51,synthetic,18.566290981558492,3.6605810241274392,14.327282740278314,37.280122355293344,20.176020279335567,3.201307388159948,2.0538600808056073,0.7345351504412986,63.09187417951573,1.0245146031631702,10.783042540747461,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.34701961326981,0.09962621923594861
52,synthetic,19.478174406918484,3.507419213283788,11.188291816802987,38.596976731079714,20.96946790742339,2.5220471351142715,2.9386791382584656,0.7989436511189055,56.743369492653535,1.0000810228898087,11.2282765159229,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.358692682668254,0.09591342390978325
53,synthetic,17.951601254415746,3.0954101016217512,11.374125253775336,41.15635024316985,21.205902935203085,2.281390522909237,2.0932927503593395,0.8419269385456604,43.782286249329424,1.157747881555585,10.18,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.483415825078079,0.09180409456425619
54,synthetic,18.588195738207837,3.7111474089644227,14.993716850333824,39.795117341263214,17.074534399078154,2.611912926696923,2.150503405832589,1.0748719296230336,68.7616093008991,0.8110435326562339,11.430004621350617,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.509061904701351,0.09927311900288224
55,synthetic,19.987900186314587,3.551321515180988,12.976064202066858,39.184207136500234,17.746583650452557,3.372948140428332,2.5466082557433847,0.6343669133130615,64.49926675089604,0.8054742534762007,11.376923105451409,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.335953401140338,0.10165667781982896
56,synthetic,17.101908857526386,3.938813909266864,13.759815607874577,40.26486025851882,18.785996458614658,2.4268113126677378,2.9866964786502948,0.7350971168806595,56.25987227610835,1.0022767416552147,11.451675905095684,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.407307853501381,0.09626202382728685
57,synthetic,16.626713652583383,3.8635972216344228,12.64771027642536,40.26146959076008,20.196225645925836,2.886117191245649,2.718783129910445,0.7993832915148256,50.03887609586812,1.0303274387597978,10.666952936417278,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.392605982608643,0.09684503944142174
58,synthetic,16.206860308133315,2.983738520752998,10.777207820417113,42.577509634788555,21.120200557035652,2.424870399875171,2.6176383338558233,1.291974425141374,41.854782199999995,1.3093993691863866,10.18,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.53700328432793,0.09342785131941203
59,synthetic,18.937949181146696,2.7777690174303515,12.81085366868786,42.71716940638058,15.713259101201814,2.9793831898459975,3.0508843710065925,1.0127320643001112,61.45342904515079,0.617480987964013,11.60482032565389,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.462125798294592,0.1009306189377486
60,synthetic,19.31382281870439,2.5018495937678624,12.540836779064374,40.96229466170928,18.426514045550455,2.4996412415159566,2.4744597221610944,1.2805811375265843,60.952020828746555,0.8126592782317108,10.96890543505149,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.522160746457303,0.0975058989856342
61,synthetic,16.208194543695427,3.353818075646015,12.95097691383063,40.476025554128086,20.946047331628453,2.0071120893678107,2.9387064052766037,1.119119086426974,50.50552309750104,0.9891880391071468,10.999804789001224,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.482734856415281,0.09312382268791283
62,synthetic,15.813717430524788,3.659406082202926,14.277457708952928,42.48805624302439,16.779844386279102,3.3781905213540213,2.4999031733285237,1.1034244543333216,52.201911282164616,0.7719590100830722,10.930600697830164,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.489197187177121,0.10151352700631319
63,synthetic,19.92324766808822,3.042304117958799,14.065796729100565,39.16387437071665,17.22879382479922,3.1988202833622363,2.6608073107489068,0.7163556952254014,66.92989917853501,0.6841686623496747,11.520261540970832,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.350435830205838,0.10177277695058747
64,synthetic,18.625916604254343,3.5621368535253817,13.692901932286913,40.28470328176905,17.22007219790985,3.335029185676543,2.6532136028312925,0.6260263417466265,62.09088046254627,0.7456092856752536,11.089891645309537,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.355543872684722,0.10127035813966169
65,synthetic,19.96542290965253,3.3769582512012484,10.634549877592566,37.70977062880019,21.281115398278654,3.3205704501915383,2.589820454422513,1.1217920298607567,56.99457561566214,0.7742958697606132,10.823969077009185,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.3587923884947015,0.10051929200839148
66,synthetic,17.978568873428635,2.8469208095302783,14.369442489519006,41.608199657578325,16.7756515459328,2.9161551998531277,2.6088949240985726,0.8961665000592489,57.67913628517825,0.7535817045165737,11.225282169754552,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.451221714874287,0.09956340234786275
67,synthetic,18.38810381799897,3.588654452073151,12.834688976596933,37.928688800471846,20.30895566029328,3.4751256139894062,2.4611996266908855,1.014583051885531,60.03791817851289,0.7309907267226601,10.969427302127556,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.3551545565575855,0.10156556839667115
68,synthetic,18.4129079910461,2.7240612345522264,14.807748147705162,41.14941341383905,16.249092332752817,2.2993129893492354,2.9448811466134854,1.4125827441419312,67.74360030217535,0.5351829362321857,12.350769934363493,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.548957944658044,0.0995651778324827
69,synthetic,16.06073703761651,3.2047013322622417,13.66747452281415,39.53951008202142,21.148560136675613,2.5685790425559576,2.568721435534372,1.241716410519735,51.71708406261539,0.8789234627433943,10.482192635290975,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.468392743200688,0.09615838308548152
70,synthetic,18.65567988326398,3.674440195039127,12.849669093207632,41.481717985467306,15.732305677633427,3.35595993631706,2.952129793253131,1.298097435818333,65.37573827691996,0.6564520822627266,11.826964213737064,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.478367017804493,0.1043310788102968
71,synthetic,19.437855442440217,3.0919448322251233,11.59566244299833,40.190036588171544,19.261187902287727,2.871484060622076,2.4500539753872768,1.1017747558677085,54.935529702954135,0.8593373251445109,10.883002888209942,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.455459096974348,0.0983866927867673
72,synthetic,18.422810366968385,3.009216631313354,14.774491959279038,40.730025996053584,16.70517721751025,2.1483867576572333,2.828855019300284,1.38103605191787,68.29538230116928,0.6284014784623686,12.27094921789482,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.554998903151773,0.09850774943632876
73,synthetic,17.407456701631403,3.9389985214534127,13.262596003763317,41.683910896528026,18.46854589640033,2.1660381110444242,2.277679919604546,0.7947739495745427,52.242884139139015,1.0193014049720062,10.960775270335098,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.513878995358233,0.09368815330309598
74,synthetic,16.856263185441385,3.107282446639801,13.800074858720174,39.86334022435002,20.406470913721975,2.3102202912710474,3.035692742411909,0.6206553374436864,54.29538071132556,1.0285464950217578,10.981326836590542,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.362170931519023,0.09411369859089277
75,synthetic,19.480610412118153,2.650593468474714,11.322699055756555,39.94672517827066,20.925349752475697,2.269238108519131,2.454924724440967,0.9498592999441262,51.2997951336689,0.9820906422104259,10.556788074013191,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.449052643078749,0.09368618546049476
76,synthetic,16.22629486511605,3.56536780200398,14.256673247011019,38.98831305069287,21.122025978989,2.5089832186048415,2.583935433716596,0.7484064038656515,54.123639463806526,1.0264244545007633,10.736815190846041,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.385549621706495,0.09484851364763
77,synthetic,16.223982507750726,2.741881094277886,14.700095054037574,38.392045884774845,21.21592180023906,3.1660380699915383,2.5694276734165022,0.9906079155118719,55.33429991954082,0.8883898106296947,10.547564560049594,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.357078869584163,0.09893661533480909
78,synthetic,19.58424203814598,2.9822994872234974,13.040646059572957,40.26472297816871,18.255098923924912,2.6006768678679175,2.585074700480675,0.6872389446153415,57.91202855798481,0.8143689215590588,11.423320380812605,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.404925791835324,0.09699213207498002
79,synthetic,19.943019492597884,3.727461803055794,13.708073163657577,38.25669526691892,18.281315079097666,2.229315683189504,3.0127324441009247,0.8413870673817276,67.36186777840108,0.7858505613906903,12.181134203146929,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.398316592900636,0.09774294143340997
80,synthetic,15.250533448484669,3.013605515215943,13.972285152479422,41.693403258456065,19.358961214917457,3.1262578771172898,2.872998922248615,0.7119546110805426,47.19411224162268,0.969936497297724,10.18805393693621,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.373426355468815,0.09760570834081922
81,synthetic,19.6189165804659,3.156984404380559,13.195068246320822,42.65176748200803,15.016161408107195,3.490052747616767,2.3089860245605704,0.5620631065401552,59.78661978801396,0.7734579535041878,11.07400154590909,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.413545627584,0.10181069829565459
82,synthetic,18.630900641919506,3.191649145232361,13.299756505646394,39.08286940420946,19.197867497011934,2.709175959138497,3.045067204086881,0.8427136427549559,60.8410008381069,0.754857352064754,11.453734527519908,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.3645307906419735,0.09843316159324839
83,synthetic,19.95903858248814,3.297120717395866,13.299978594005756,39.26371698854693,17.117361967965497,3.4213033994989885,2.40296903741219,1.2385107126866286,67.98423013524808,0.5498656680808237,11.518132414750642,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.444401339612555,0.10412374082141547
84,synthetic,17.015701020595408,3.342728395094499,13.59891267510773,40.511186471714716,18.56253906225948,3.360629490364263,2.4612310867205913,1.1470717981433252,55.431396121474954,0.7253357731008319,10.79253730570037,100,45,90,1210,8300,180.0,1.4115,109.2,54.6,9.8,98.5,98.0,95.05,7.444341627025373,0.1012346815232066
